Project,Plot,Date,Names,N_distance,top_layer,soil_surface,E_distance,top_layer,soil_surface,notes
DISES,DN019,8/17/23,"AED(CP,MA)",0.5,PG,S,0.5,SH,S,
DISES,DN019,8/17/23,"AED(CP,MA)",1,SH,HL,1,SH,HL,
DISES,DN019,8/17/23,"AED(CP,MA)",1.5,SH,HL,1.5,SH,HL,
DISES,DN019,8/17/23,"AED(CP,MA)",2,SH,WL,2,SH,S,
DISES,DN019,8/17/23,"AED(CP,MA)",2.5,NP,WL,2.5,SH,S,
DISES,DN019,8/17/23,"AED(CP,MA)",3,NP,S,3,SH,HL,
DISES,DN019,8/17/23,"AED(CP,MA)",3.5,SH,S,3.5,SH,HL,
DISES,DN019,8/17/23,"AED(CP,MA)",4,SH,HL,4,NP,S,
DISES,DN019,8/17/23,"AED(CP,MA)",4.5,SH,HL,4.5,SH,HL,
DISES,DN019,8/17/23,"AED(CP,MA)",5,SH,WL,5,SH,WL,
DISES,DN019,8/17/23,"AED(CP,MA)",5.5,SH,HL,5.5,NP,WL,
DISES,DN019,8/17/23,"AED(CP,MA)",6,SH,HL,6,NP,WL,
DISES,DN019,8/17/23,"AED(CP,MA)",6.5,SH,HL,6.5,NP,S,
DISES,DN019,8/17/23,"AED(CP,MA)",7,PG,S,7,NP,S,
DISES,DN019,8/17/23,"AED(CP,MA)",7.5,NP,S,7.5,SH,S,
DISES,DN019,8/17/23,"AED(CP,MA)",8,SH,S,8,NP,S,
DISES,DN019,8/17/23,"AED(CP,MA)",8.5,SH,HL,8.5,PF,S,
DISES,DN019,8/17/23,"AED(CP,MA)",9,SH,HL,9,NP,WL,
DISES,DN019,8/17/23,"AED(CP,MA)",9.5,SH,S,9.5,PF,WL,
DISES,DN019,8/17/23,"AED(CP,MA)",10,SH,S,10,NP,WL,
DISES,DN019,8/17/23,"AED(CP,MA)",10.5,SH,S,10.5,NP,S,
DISES,DN019,8/17/23,"AED(CP,MA)",11,SH,S,11,NP,WL,
DISES,DN019,8/17/23,"AED(CP,MA)",11.5,SH,HL,11.5,SH,S,
DISES,DN019,8/17/23,"AED(CP,MA)",12,SH,HL,12,SH,WL,
DISES,DN019,8/17/23,"AED(CP,MA)",12.5,SH,WL,12.5,SH,S,
DISES,DN039,8/17/23,"AED(MA,CP)",0.5,SH,HL,0.5,NP,S,
DISES,DN039,8/17/23,"AED(MA,CP)",1,SH,HL,1,SH,S,
DISES,DN039,8/17/23,"AED(MA,CP)",1.5,SH,HL,1.5,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",2,SH,HL,2,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",2.5,SH,HL,2.5,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",3,SH,S,3,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",3.5,SH,S,3.5,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",4,NP,S,4,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",4.5,NP,S,4.5,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",5,NP,S,5,PF,S,
DISES,DN039,8/17/23,"AED(MA,CP)",5.5,NP,R,5.5,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",6,SH,S,6,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",6.5,SH,HL,6.5,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",7,SH,HL,7,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",7.5,SH,HL,7.5,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",8,SH,HL,8,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",8.5,SH,S,8.5,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",9,SH,HL,9,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",9.5,SH,HL,9.5,SH,S,
DISES,DN039,8/17/23,"AED(MA,CP)",10,SH,HL,10,NP,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",10.5,SH,HL,10.5,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",11,SH,HL,11,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",11.5,SH,HL,11.5,SH,HL,
DISES,DN039,8/17/23,"AED(MA,CP)",12,SH,HL,12,SH,S,
DISES,DN039,8/17/23,"AED(MA,CP)",12.5,SH,S,12.5,SH,S,
DISES,DN031,8/17/23,"AED(CP,MA)",0.5,NP,S,0.5,PF,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",1,SH,HL,1,AG,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",1.5,SH,HL,1.5,SH,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",2,SH,HL,2,PG,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",2.5,PF,HL,2.5,NP,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",3,NP,S,3,PF,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",3.5,NP,HL,3.5,NP,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",4,PF,S,4,PF,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",4.5,PF,HL,4.5,NP,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",5,PF,S,5,PF,BC,
DISES,DN031,8/17/23,"AED(CP,MA)",5.5,PF,HL,5.5,PF,R,
DISES,DN031,8/17/23,"AED(CP,MA)",6,PF,HL,6,AG,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",6.5,SH,HL,6.5,PF,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",7,SH,HL,7,SH,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",7.5,PF,HL,7.5,SH,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",8,NP,S,8,PF,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",8.5,NP,HL,8.5,PF,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",9,NP,S,9,AG,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",9.5,NP,S,9.5,NP,R,
DISES,DN031,8/17/23,"AED(CP,MA)",10,PF,S,10,AG,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",10.5,AG,S,10.5,NP,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",11,AG,S,11,SH,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",11.5,PF,HL,11.5,SH,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",12,PF,S,12,AG,HL,
DISES,DN031,8/17/23,"AED(CP,MA)",12.5,PF,HL,12.5,AG,HL,
DISES,DN008,5/19/23,MA,0.5,SH,PG,0.5,AF,HL,
DISES,DN008,5/19/23,MA,1,PG,HL,1,AF,HL,
DISES,DN008,5/19/23,MA,1.5,PG,PG,1.5,NP,HL,
DISES,DN008,5/19/23,MA,2,NP,HL,2,SH,HL,
DISES,DN008,5/19/23,MA,2.5,PG,HL,2.5,SH,R,
DISES,DN008,5/19/23,MA,3,SH,PG,3,PG,HL,
DISES,DN008,5/19/23,MA,3.5,NP,HL,3.5,WL,S,
DISES,DN008,5/19/23,MA,4,AF,HL,4,PG,HL,
DISES,DN008,5/19/23,MA,4.5,WL,S,4.5,PG,HL,
DISES,DN008,5/19/23,MA,5,WL,WL,5,PG,HL,
DISES,DN008,5/19/23,MA,5.5,SH,WL,5.5,SH,HL,
DISES,DN008,5/19/23,MA,6,SH,HL,6,SH,HL,
DISES,DN008,5/19/23,MA,6.5,PG,HL,6.5,PG,PG,
DISES,DN008,5/19/23,MA,7,NP,S,7,SH,HL,
DISES,DN008,5/19/23,MA,7.5,NP,S,7.5,SH,R,
DISES,DN008,5/19/23,MA,8,SH,HL,8,SH,HL,
DISES,DN008,5/19/23,MA,8.5,NP,HL,8.5,SH,R,
DISES,DN008,5/19/23,MA,9,SH,HL,9,SH,R,
DISES,DN008,5/19/23,MA,9.5,SH,HL,9.5,PG,HL,
DISES,DN008,5/19/23,MA,10,PG,HL,10,SH,HL,
DISES,DN008,5/19/23,MA,10.5,PG,HL,10.5,PG,HL,
DISES,DN008,5/19/23,MA,11,SH,PG,11,SH,R,
DISES,DN008,5/19/23,MA,11.5,SH,HL,11.5,SH,HL,
DISES,DN008,5/19/23,MA,12,PG,HL,12,SH,HL,
DISES,DN008,5/19/23,MA,12.5,NP,R,12.5,SH,R,
DISES,DN009,6/2/23,MQ,0.5,PG,HL,0.5,SH,HL,
DISES,DN009,6/2/23,MQ,1,SH,HL,1,SH,HL,
DISES,DN009,6/2/23,MQ,1.5,SH,HL,1.5,NP,S,
DISES,DN009,6/2/23,MQ,2,NP,HL,2,T,HL,
DISES,DN009,6/2/23,MQ,2.5,NP,HL,2.5,NP,S,
DISES,DN009,6/2/23,MQ,3,NP,HL,3,NP,HL,
DISES,DN009,6/2/23,MQ,3.5,NP,HL,3.5,NP,HL,
DISES,DN009,6/2/23,MQ,4,NP,HL,4,NP,S,
DISES,DN009,6/2/23,MQ,4.5,NP,HL,4.5,NP,HL,
DISES,DN009,6/2/23,MQ,5,NP,HL,5,NP,HL,
DISES,DN009,6/2/23,MQ,5.5,NP,HL,5.5,NP,S,
DISES,DN009,6/2/23,MQ,6,NP,HL,6,NP,HL,
DISES,DN009,6/2/23,MQ,6.5,NP,HL,6.5,NP,HL,
DISES,DN009,6/2/23,MQ,7,SH,HL,7,NP,HL,
DISES,DN009,6/2/23,MQ,7.5,SH,HL,7.5,NP,HL,
DISES,DN009,6/2/23,MQ,8,NP,HL,8,NP,HL,
DISES,DN009,6/2/23,MQ,8.5,NP,HL,8.5,NP,HL,
DISES,DN009,6/2/23,MQ,9,NP,HL,9,NP,HL,
DISES,DN009,6/2/23,MQ,9.5,NP,HL,9.5,NP,HL,
DISES,DN009,6/2/23,MQ,10,NP,HL,10,PG,HL,
DISES,DN009,6/2/23,MQ,10.5,T,HL,10.5,SH,HL,
DISES,DN009,6/2/23,MQ,11,NP,S,11,NP,HL,
DISES,DN009,6/2/23,MQ,11.5,SH,HL,11.5,NP,WL,
DISES,DN009,6/2/23,MQ,12,SH,HL,12,NP,HL,
DISES,DN009,6/2/23,MQ,12.5,NP,HL,12.5,NP,WL,
DISES,DN002,5/23/23,MQ,0.5,NP,WL,0.5,NP,R,
DISES,DN002,5/23/23,MQ,1,NP,WL,1,NP,R,
DISES,DN002,5/23/23,MQ,1.5,NP,HL,1.5,NP,R,
DISES,DN002,5/23/23,MQ,2,NP,HL,2,PG,HL,
DISES,DN002,5/23/23,MQ,2.5,NP,HL,2.5,PG,HL,
DISES,DN002,5/23/23,MQ,3,NP,WL,3,NP,HL,
DISES,DN002,5/23/23,MQ,3.5,NP,HL,3.5,NP,R,
DISES,DN002,5/23/23,MQ,4,NP,HL,4,NP,HL,
DISES,DN002,5/23/23,MQ,4.5,NP,WL,4.5,S,HL,
DISES,DN002,5/23/23,MQ,5,NP,HL,5,NP,WL,
DISES,DN002,5/23/23,MQ,5.5,PG,HL,5.5,S,HL,
DISES,DN002,5/23/23,MQ,6,S,HL,6,S,WL,
DISES,DN002,5/23/23,MQ,6.5,NP,HL,6.5,NP,HL,
DISES,DN002,5/23/23,MQ,7,NP,HL,7,NP,HL,
DISES,DN002,5/23/23,MQ,7.5,NP,R,7.5,NP,HL,
DISES,DN002,5/23/23,MQ,8,NP,WL,8,NP,HL,
DISES,DN002,5/23/23,MQ,8.5,S,WL,8.5,T,WL,
DISES,DN002,5/23/23,MQ,9,NP,HL,9,PG,HL,
DISES,DN002,5/23/23,MQ,9.5,NP,HL,9.5,NP,HL,
DISES,DN002,5/23/23,MQ,10,NP,WL,10,PG,HL,
DISES,DN002,5/23/23,MQ,10.5,NP,WL,10.5,S,HL,
DISES,DN002,5/23/23,MQ,11,NP,HL,11,NP,HL,
DISES,DN002,5/23/23,MQ,11.5,NP,HL,11.5,PG,HL,
DISES,DN002,5/23/23,MQ,12,NP,HL,12,T,HL,
DISES,DN002,5/23/23,MQ,12.5,NP,HL,12.5,S,HL,
DISES ,DN024,5/17/23,AG,0.5,NP,R,0.5,NP,S,
DISES ,DN024,5/17/23,AG,1,PG,HL,1,NP,R,
DISES ,DN024,5/17/23,AG,1.5,NP,R,1.5,PG,S,
DISES ,DN024,5/17/23,AG,2,NP,HL,2,NP,S,
DISES ,DN024,5/17/23,AG,2.5,NP,HL,2.5,NP,S,
DISES ,DN024,5/17/23,AG,3,SU,R,3,NP,HL,
DISES ,DN024,5/17/23,AG,3.5,SU,SU,3.5,NP,S,
DISES ,DN024,5/17/23,AG,4,SU,SU,4,NP,S,
DISES ,DN024,5/17/23,AG,4.5,SU,HL,4.5,NP,S,
DISES ,DN024,5/17/23,AG,5,NP,HL,5,NP,S,
DISES ,DN024,5/17/23,AG,5.5,NP,R,5.5,NP,HL,
DISES ,DN024,5/17/23,AG,6,NP,HL,6,NP,HL,
DISES ,DN024,5/17/23,AG,6.5,NP,HL,6.5,NP,HL,
DISES ,DN024,5/17/23,AG,7,NP,HL,7,NP,S,
DISES ,DN024,5/17/23,AG,7.5,NP,HL,7.5,NP,S,
DISES ,DN024,5/17/23,AG,8,NP,R,8,NP,R,
DISES ,DN024,5/17/23,AG,8.5,NP,HL,8.5,NP,R,
DISES ,DN024,5/17/23,AG,9,SU,HL,9,PG,HL,
DISES ,DN024,5/17/23,AG,9.5,NP,HL,9.5,NP,R,
DISES ,DN024,5/17/23,AG,10,NP,S,10,PG,S,
DISES ,DN024,5/17/23,AG,10.5,NP,S,10.5,NP,S,
DISES ,DN024,5/17/23,AG,11,NP,HL,11,PG,S,
DISES ,DN024,5/17/23,AG,11.5,NP,HL,11.5,S,HL,
DISES ,DN024,5/17/23,AG,12,NP,HL,12,NP,HL,
DISES ,DN024,5/17/23,AG,12.5,NP,S,12.5,NP,R,
DISES,DN066,5/17/23,AG,0.5,PG,R,0.5,NP,WL,
DISES,DN066,5/17/23,AG,1,PG,R,1,PG,WL,
DISES,DN066,5/17/23,AG,1.5,NP,S,1.5,PG,R,
DISES,DN066,5/17/23,AG,2,NP,HL,2,PG,S,
DISES,DN066,5/17/23,AG,2.5,PG,HL,2.5,PG,HL,
DISES,DN066,5/17/23,AG,3,NP,HL,3,PG,HL,
DISES,DN066,5/17/23,AG,3.5,PG,HL,3.5,PG,HL,
DISES,DN066,5/17/23,AG,4,PG,HL,4,PG,HL,
DISES,DN066,5/17/23,AG,4.5,NP,HL,4.5,PG,HL,
DISES,DN066,5/17/23,AG,5,NP,HL,5,SH,HL,
DISES,DN066,5/17/23,AG,5.5,PG,HL,5.5,SH,HL,
DISES,DN066,5/17/23,AG,6,NP,HL,6,SH,HL,
DISES,DN066,5/17/23,AG,6.5,NP,HL,6.5,SH,HL,
DISES,DN066,5/17/23,AG,7,NP,HL,7,SH,HL,
DISES,DN066,5/17/23,AG,7.5,PG,HL,7.5,SH,HL,
DISES,DN066,5/17/23,AG,8,PG,HL,8,PG,HL,
DISES,DN066,5/17/23,AG,8.5,PG,HL,8.5,PG,HL,
DISES,DN066,5/17/23,AG,9,PG,HL,9,PG,S,
DISES,DN066,5/17/23,AG,9.5,PG,HL,9.5,NP,HL,
DISES,DN066,5/17/23,AG,10,PG,HL,10,PG,HL,
DISES,DN066,5/17/23,AG,10.5,PG,HL,10.5,PG,HL,
DISES,DN066,5/17/23,AG,11,PG,R,11,PG,HL,
DISES,DN066,5/17/23,AG,11.5,NP,HL,11.5,PG,HL,
DISES,DN066,5/17/23,AG,12,PG,HL,12,PG,HL,
DISES,DN066,5/17/23,AG,12.5,PG,HL,12.5,PG,HL,
DISES,DN028,5/31/23,MA,0.5,PG,HL,0.5,NP,S,
DISES,DN028,5/31/23,MA,1,NP,HL,1,PG,HL,
DISES,DN028,5/31/23,MA,1.5,PG,HL,1.5,NP,S,
DISES,DN028,5/31/23,MA,2,PF,HL,2,NP,R,
DISES,DN028,5/31/23,MA,2.5,NP,HL,2.5,PG,HL,
DISES,DN028,5/31/23,MA,3,PG,HL,3,PG,HL,
DISES,DN028,5/31/23,MA,3.5,PG,HL,3.5,NP,HL,
DISES,DN028,5/31/23,MA,4,NP,WL,4,NP,HL,
DISES,DN028,5/31/23,MA,4.5,PG,PG,4.5,NP,S,
DISES,DN028,5/31/23,MA,5,PG,HL,5,PG,HL,
DISES,DN028,5/31/23,MA,5.5,NP,HL,5.5,PG,PG,
DISES,DN028,5/31/23,MA,6,NP,HL,6,NP,HL,
DISES,DN028,5/31/23,MA,6.5,PG,HL,6.5,PG,HL,
DISES,DN028,5/31/23,MA,7,NP,WL,7,NP,HL,
DISES,DN028,5/31/23,MA,7.5,PG,HL,7.5,NP,HL,
DISES,DN028,5/31/23,MA,8,PF,HL,8,PG,HL,
DISES,DN028,5/31/23,MA,8.5,PG,HL,8.5,PG,HL,
DISES,DN028,5/31/23,MA,9,PG,HL,9,PG,HL,
DISES,DN028,5/31/23,MA,9.5,PF,HL,9.5,PG,HL,
DISES,DN028,5/31/23,MA,10,PG,HL,10,NP,WL,
DISES,DN028,5/31/23,MA,10.5,PG,HL,10.5,PG,HL,
DISES,DN028,5/31/23,MA,11,NP,HL,11,PG,HL,
DISES,DN028,5/31/23,MA,11.5,NP,HL,11.5,PG,HL,
DISES,DN028,5/31/23,MA,12,PG,HL,12,SH,HL,
DISES,DN028,5/31/23,MA,12.5,SH,HL,12.5,PG,PG,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",0.5,NP,HL,0.5,PG,S,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",1,PG,HL,1,PG,R,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",1.5,NP,HL,1.5,NP,R,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",2,NP,HL,2,PG,S,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",2.5,NP,HL,2.5,NP,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",3,NP,R,3,PG,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",3.5,NP,S,3.5,NP,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",4,NP,WL,4,NP,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",4.5,PG,HL,4.5,PG,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",5,PG,HL,5,PG,S,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",5.5,PG,HL,5.5,PG,S,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",6,PF,WL,6,PG,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",6.5,PF,HL,6.5,PG,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",7,PG,HL,7,PG,S,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",7.5,PG,R,7.5,PG,R,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",8,PG,HL,8,NP,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",8.5,PG,HL,8.5,PG,WL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",9,PG,HL,9,PG,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",9.5,NP,R,9.5,PG,R,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",10,PG,HL,10,PG,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",10.5,PG,HL,10.5,PG,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",11,NP,S,11,NP,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",11.5,NP,HL,11.5,PG,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",12,PG,HL,12,NP,HL,
DISES,DN012,5/31/23,"AG(LN,MA,SG,MQ)",12.5,PG,HL,12.5,NP,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",0.5,PG,HL,0.5,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",1,PG,HL,1,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",1.5,PG,S,1.5,PG,S,
DISES,DN004,6/5/23,"MQ(SG,MB)",2,PG,HL,2,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",2.5,PG,HL,2.5,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",3,PG,HL,3,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",3.5,PG,HL,3.5,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",4,PG,HL,4,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",4.5,NP,HL,4.5,PG,S,
DISES,DN004,6/5/23,"MQ(SG,MB)",5,PG,HL,5,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",5.5,PG,R,5.5,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",6,PG,HL,6,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",6.5,NP,S,6.5,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",7,NP,S,7,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",7.5,PG,R,7.5,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",8,PG,HL,8,PG,S,
DISES,DN004,6/5/23,"MQ(SG,MB)",8.5,PG,HL,8.5,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",9,PG,HL,9,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",9.5,PG,S,9.5,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",10,PG,HL,10,PG,S,
DISES,DN004,6/5/23,"MQ(SG,MB)",10.5,PG,S,10.5,NP,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",11,PG,S,11,PF,S,
DISES,DN004,6/5/23,"MQ(SG,MB)",11.5,PG,HL,11.5,PF,S,
DISES,DN004,6/5/23,"MQ(SG,MB)",12,PG,HL,12,PG,HL,
DISES,DN004,6/5/23,"MQ(SG,MB)",12.5,NP,S,12.5,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",0.5,PG,HL,0.5,PG,WL,
DISES,DN036,6/4/23,"MQ(SG,MB)",1,PG,HL,1,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",1.5,PG,HL,1.5,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",2,PG,WL,2,NP,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",2.5,NP,R,2.5,PG,R,
DISES,DN036,6/4/23,"MQ(SG,MB)",3,PF,S,3,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",3.5,NP,HL,3.5,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",4,PG,HL,4,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",4.5,NP,HL,4.5,PG,S,
DISES,DN036,6/4/23,"MQ(SG,MB)",5,AF,HL,5,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",5.5,NP,HL,5.5,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",6,NP,R,6,NP,S,
DISES,DN036,6/4/23,"MQ(SG,MB)",6.5,NP,HL,6.5,PG,R,
DISES,DN036,6/4/23,"MQ(SG,MB)",7,NP,HL,7,NP,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",7.5,NP,HL,7.5,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",8,NP,HL,8,NP,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",8.5,PG,HL,8.5,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",9,PG,R,9,PG,S,
DISES,DN036,6/4/23,"MQ(SG,MB)",9.5,PG,HL,9.5,PG,R,
DISES,DN036,6/4/23,"MQ(SG,MB)",10,NP,HL,10,PG,S,
DISES,DN036,6/4/23,"MQ(SG,MB)",10.5,NP,R,10.5,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",11,PG,HL,11,PG,S,
DISES,DN036,6/4/23,"MQ(SG,MB)",11.5,NP,HL,11.5,PG,R,
DISES,DN036,6/4/23,"MQ(SG,MB)",12,NP,HL,12,PG,HL,
DISES,DN036,6/4/23,"MQ(SG,MB)",12.5,AF,HL,12.5,PG,HL,
DISES,DN048,5/18/23,AG(MQ),0.5,PG,HL,0.5,NP,HL,
DISES,DN048,5/18/23,AG(MQ),1,PG,HL,1,NP,HL,
DISES,DN048,5/18/23,AG(MQ),1.5,PG,HL,1.5,NP,R,
DISES,DN048,5/18/23,AG(MQ),2,PG,HL,2,NP,R,
DISES,DN048,5/18/23,AG(MQ),2.5,NP,HL,2.5,NP,R,
DISES,DN048,5/18/23,AG(MQ),3,NP,HL,3,PG,HL,
DISES,DN048,5/18/23,AG(MQ),3.5,NP,HL,3.5,PG,HL,
DISES,DN048,5/18/23,AG(MQ),4,NP,HL,4,NP,HL,
DISES,DN048,5/18/23,AG(MQ),4.5,PF,HL,4.5,NP,HL,
DISES,DN048,5/18/23,AG(MQ),5,PG,HL,5,NP,R,
DISES,DN048,5/18/23,AG(MQ),5.5,NP,HL,5.5,PG,R,
DISES,DN048,5/18/23,AG(MQ),6,PG,HL,6,NP,HL,
DISES,DN048,5/18/23,AG(MQ),6.5,PG,HL,6.5,NP,HL,
DISES,DN048,5/18/23,AG(MQ),7,NP,HL,7,NP,HL,
DISES,DN048,5/18/23,AG(MQ),7.5,PG,HL,7.5,NP,HL,
DISES,DN048,5/18/23,AG(MQ),8,PG,HL,8,NP,HL,
DISES,DN048,5/18/23,AG(MQ),8.5,PG,HL,8.5,NP,R,
DISES,DN048,5/18/23,AG(MQ),9,NP,HL,9,PG,R,
DISES,DN048,5/18/23,AG(MQ),9.5,NP,HL,9.5,NP,HL,
DISES,DN048,5/18/23,AG(MQ),10,PG,HL,10,NP,HL,
DISES,DN048,5/18/23,AG(MQ),10.5,NP,HL,10.5,NP,HL,
DISES,DN048,5/18/23,AG(MQ),11,NP,HL,11,NP,HL,
DISES,DN048,5/18/23,AG(MQ),11.5,NP,HL,11.5,NP,R,
DISES,DN048,5/18/23,AG(MQ),12,NP,S,12,NP,HL,
DISES,DN048,5/18/23,AG(MQ),12.5,NP,S,12.5,NP,R,
DISES,DN044,5/31/23,MQ,0.5,NP,HL,0.5,PG,HL,
DISES,DN044,5/31/23,MQ,1,PG,HL,1,NP,R,
DISES,DN044,5/31/23,MQ,1.5,PG,HL,1.5,NP,HL,
DISES,DN044,5/31/23,MQ,2,PG,HL,2,PG,HL,
DISES,DN044,5/31/23,MQ,2.5,PG,HL,2.5,PG,HL,
DISES,DN044,5/31/23,MQ,3,PG,HL,3,PG,R,
DISES,DN044,5/31/23,MQ,3.5,PG,HL,3.5,PG,HL,
DISES,DN044,5/31/23,MQ,4,PG,HL,4,PG,HL,
DISES,DN044,5/31/23,MQ,4.5,PG,HL,4.5,PG,HL,
DISES,DN044,5/31/23,MQ,5,PG,HL,5,PG,HL,
DISES,DN044,5/31/23,MQ,5.5,PG,HL,5.5,NP,HL,
DISES,DN044,5/31/23,MQ,6,PG,R,6,PG,HL,
DISES,DN044,5/31/23,MQ,6.5,PG,R,6.5,PG,HL,
DISES,DN044,5/31/23,MQ,7,PG,HL,7,PG,HL,
DISES,DN044,5/31/23,MQ,7.5,PG,HL,7.5,PG,HL,
DISES,DN044,5/31/23,MQ,8,PG,HL,8,PG,HL,
DISES,DN044,5/31/23,MQ,8.5,PG,S,8.5,PG,HL,
DISES,DN044,5/31/23,MQ,9,PG,HL,9,PG,HL,
DISES,DN044,5/31/23,MQ,9.5,PG,HL,9.5,T,HL,
DISES,DN044,5/31/23,MQ,10,PG,S,10,PG,HL,
DISES,DN044,5/31/23,MQ,10.5,PG,R,10.5,NP,HL,
